439244259750,0.30064739934579215,0.617693099569767,0.5446493502445858,0.5377011806406873
439244268088,0.3172899147659812,0.641926572677937,0.5216848727055233,0.5082760465906021
439244276421,0.35837153750712386,0.5315354326938061,0.5418800423572854,0.48402212021198676
439244284752,0.3335711354542648,0.5585392282364217,0.5620835602826986,0.5447649549930653
439244293087,0.311688686938996,0.6629127238659148,0.551545719969961,0.5598150009804583
439244301418,0.34553629866486985,0.5797647009504602,0.5455282379428666,0.5866809195660531
439244309754,0.31271552459809554,0.7043168088223072,0.5191001544245109,0.5264065925111162
439244318086,0.32425237499109516,0.6321201425917605,0.5281480597869965,0.4916994013684861
439244326417,0.34520213582233095,0.5525389326379654,0.5209268030786949,0.48483148534247217
439244334752,0.3462074071078315,0.5793517092440991,0.5009568049190255,0.5138884605245387
439244343086,0.33125634468797494,0.6048759298121675,0.5445862743992211,0.5304771585667387
439244351418,0.3122443109297825,0.6195057706629976,0.529870818813521,0.5082463710866076
439244359751,0.3408531490430281,0.5759907986255403,0.559335818768997,0.5190860565672529
439244368083,0.3289315823726016,0.5957350527986567,0.5363126714178856,0.49717412096388797
439244376418,0.3260702115786474,0.5466433687412993,0.5373548142453457,0.5061267183182088
439244384751,0.33091800770861035,0.6209241684446943,0.538778890592349,0.5228476321443598
439244393083,0.34670412939007883,0.5458035063236317,0.501770761600019,0.5245148476133955
439245601408,0.33576580383857335,0.2694245805131628,0.4906248886896846,0.21587974467176071
439245609741,0.3703142067581687,0.2389446420872465,0.47305664248017193,0.2518232629654255
439245618073,0.3663072673020754,0.2556942270157185,0.5076743824503704,0.24385653150842546
439245626415,0.3802971187695906,0.25853850993704286,0.5070610162334964,0.24612136597328998
439245634748,0.35157302810066016,0.22759873816307555,0.4904052827133596,0.23797859029566987
439245643082,0.34585793909693197,0.263233631215197,0.48022665006411475,0.23919738607203705
439245651406,0.35108975581485086,0.2445121318735975,0.45953267106169265,0.22919281492842006
439245659738,0.3639574601657485,0.24655965033997881,0.48893830551564876,0.24858379364013672
439245668072,0.35787597470732807,0.24723168636890167,0.5130917163605385,0.2572181782823928
439245676406,0.3645789427597834,0.25400117103089676,0.4920793434769187,0.24416515674996883
439245684746,0.35645398542873763,0.2634416336708881,0.5116527986381554,0.2192463164633893
439245693080,0.35938909930661095,0.2561871143097573,0.5037792171026073,0.21741410519214385
439245701412,0.372482670839072,0.2455238382867042,0.5125922113204074,0.2363883485185339
439245709746,0.3680854495897844,0.25796819240488905,0.5088090519774648,0.23374348498405295
439245718079,0.35928080364563547,0.25215015005558095,0.5166221085290416,0.2376412939518056
439245726412,0.3517555306385353,0.23448418556375705,0.5141994858947568,0.23080880591209899
439245734745,0.35321137680471126,0.279497633589075,0.4814264825049867,0.22624078710028467
439252976362,0.2190696925015435,0.6731474856112866,0.5420664871354958,0.7920487383578686
439252984696,0.25266987067225494,0.6928259971293997,0.5022102054491594,0.6221882536056194
439252993029,0.26368634534099544,0.6746449571974734,0.4669132406588383,0.6256834801207197
439253001362,0.3027309893112414,0.5455616281387654,0.4620327471237414,0.6293649774916629
439253009695,0.2671244427063545,0.6215434277311285,0.4927757286373243,0.5735452631686596
439253018028,0.23981399304236323,0.6827766844566833,0.4769293138683748,0.4898383363764337
439253026362,0.2725313412744586,0.8029568144615661,0.5005196800347882,0.5284803167302558
439253034695,0.28505166468286947,0.6232949216315087,0.4860845873058748,0.5184073549635867
439253043027,0.2725153404166271,0.6538163144537743,0.4662722787596172,0.5771449474578209
439253051360,0.29399475283173443,0.6292334921816563,0.48623114588775174,0.6136380560854648
439253059694,0.22193802019020706,0.7139104883721534,0.4935391318834299,0.5563003255965862
439253068028,0.20215493060172873,0.721151220037582,0.4856061848463621,0.5459391918588192
439253076359,0.2629827713893902,0.6488518309085927,0.4547848223190539,0.5470463164309238
439253084693,0.28498302332173725,0.6381812501460948,0.5444035399648556,0.5466227328523676
439253093026,0.30298375648568104,0.6104451544741367,0.5409656744959869,0.5739698511488894
439253101359,0.2927132928262728,0.5862828112663107,0.514400540151857,0.5910185651576265
439253109692,0.22408120755366642,0.6981079629127015,0.4972851877879227,0.5631747245788574
439253118025,0.2502354213169643,0.6575613630578873,0.5114508167950941,0.5984713168854409
