timestamp_system,left_gaze_point_x,left_gaze_point_y,right_gaze_point_x,right_gaze_point_y,ActualGazePointX,ActualGazePointY,Timestamp,PixelPointX,PixelPointY,InterSampleDuration_DS,Velocity,Event_Type,SmoothPixelPointX,SmoothPixelPointY
154936785052,0.2750980849814626,0.3902940456599883,0.2497445604442495,0.3864753411072615,0.262421322712856,0.6116153066163751,83.32799997925758,336.0,605.0,8.333,5.780196623380122,Unknown,334.80107821335633,604.0007623162643
154936793386,0.2756260323313485,0.3994800898248598,0.2471251293621232,0.4052461886024038,0.2613755808467358,0.5976368607863682,91.66200000047684,335.0,592.0,8.334,6.257933658367232,Unknown,335.0485097566197,598.1559248769337
154936801729,0.2715430740761546,0.4009208227458752,0.2477149558278311,0.3933620017507802,0.2596290149519928,0.6028585877516723,100.00499999523164,332.0,597.0,8.343,2.79561399904648,Unknown,334.92710136137833,596.756468649493
154936810053,0.2703863093283324,0.3954964754510525,0.2499964317389294,0.3846635426754809,0.2601913705336309,0.6099199909367332,108.3289999961853,333.0,604.0,8.324,3.397918217710403,Unknown,333.9390811554391,599.4751306631933
154936818395,0.2763531372610446,0.3849776005035679,0.2480579747562915,0.3953970434463815,0.262205556008668,0.6098126780250253,116.6710000038147,336.0,604.0,8.342,1.4385039545702571,Unknown,334.00871793792123,599.4642580059982
154936826721,0.2842491555002938,0.3786857642079927,0.2502882054421754,0.3895150143167246,0.2672686804712346,0.6158996107376413,124.99699997901917,342.0,610.0,8.326,4.076522411486167,Unknown,335.89889954922853,603.937728258798
154936835054,0.279617994865485,0.3918361992257683,0.2472995251680897,0.3952565128797797,0.2634587600167873,0.606453643947226,133.3299999833107,337.0,600.0,8.333,5.366777814348264,Unknown,337.1001768480107,604.4891979620083
154936843388,0.2824048337683214,0.3742016017573376,0.2508710439226269,0.3927660726027848,0.2666379388454741,0.6165161628199388,141.66400000452995,341.0,610.0,8.334,5.169344654114038,Unknown,339.0508085036301,606.0304833004004
154936851720,0.2755723565025667,0.404702111403511,0.2526786534132155,0.3988720078762935,0.2641255049578911,0.5982129403600978,149.99599999189377,338.0,544.0,8.332,31.71778527932485,Saccade_Start,338.0,544.0
154936860056,0.2531048192387133,0.481244721292631,0.246758260136157,0.5326733846686251,0.2499315396874351,0.4930409470193719,158.33199998736382,320.0,486.0,8.336,29.1405498252194,Saccade,320.0,486.0
154936868394,0.2612103757605089,0.6313937507996024,0.2492281078237347,0.6002113953880641,0.2552192417921218,0.3841974269061667,166.66999998688698,327.0,405.5,8.338,38.76410394287715,Saccade_End,327.0,405.5
154936876727,0.2697589604200515,0.6882863501389457,0.2495712280273437,0.6590430292984986,0.2596650942236976,0.3263353102812779,175.0029999911785,332.0,314.5,8.333,43.74763426068857,Unknown,332.0,314.5
154936885061,0.2777502279366012,0.7522248854626233,0.2523047962019928,0.7451398395564517,0.265027512069297,0.2513176374904625,183.33699998259544,339.0,262.0,8.334,25.42097954452745,Unknown,339.0,262.0
154936893395,0.2852844913448907,0.8104667771053531,0.2470650731989767,0.783843600067994,0.2661747822719337,0.2028448114133264,191.6710000038147,341.0,201.0,8.334,29.293389931976265,Unknown,334.98939535018894,292.51795908532654
154936901729,0.2896103580441095,0.8332134317206026,0.2527314177656595,0.8128749097784814,0.2711708879048845,0.176955829250458,200.00499999523163,347.0,175.0,8.334,12.806972956915503,Unknown,339.9760231531188,235.78784855204304
154936910062,0.2812473600944586,0.8256602820324406,0.247037475720971,0.8040567272042245,0.2641424179077148,0.1851414953816674,208.3379999995232,338.0,183.0,8.333,5.780196602707701,Unknown,341.283856984454,203.87396006491167
154936918397,0.2805455233143494,0.8281589714831563,0.2482013803667726,0.8137340022988395,0.264373451840561,0.179053513109002,216.6730000078678,338.0,177.0,8.335,2.8794241122942066,Unknown,340.923944026607,183.6605929901582
154936926730,0.2880396817637756,0.8354692861199106,0.2507741236053737,0.8150993878563153,0.2694069026845747,0.174715663011887,225.00599998235705,345.0,173.0,8.333,3.870038532571934,Unknown,341.94357412809177,176.96320203005686
154936935063,0.2779514616569586,0.8345060109546582,0.2442903873139778,0.812513750641515,0.2611209244854682,0.1764901192019134,233.33899998664856,334.0,175.0,8.333,5.366777814348264,Unknown,338.74577673707347,176.85227650449858
154936943396,0.2829017402851476,0.8343237925994313,0.2518761491353533,0.8112012850065252,0.2673889447102504,0.1772374611970217,241.6719999909401,342.0,175.0,8.333,3.8401536041665487,Unknown,339.7522436842244,174.97411419362038
154936951730,0.2819943149532892,0.8305253058876543,0.2554706067110585,0.807644528546104,0.2687324608321738,0.1809150827831208,250.00599998235705,344.0,179.0,8.334,2.146453544327031,Unknown,341.25181999454776,175.58236503873172
154936960064,0.2836595822224574,0.8246812450531145,0.2518202452533013,0.8163125319666392,0.2677399137378793,0.1795031114901231,258.3400000035763,343.0,178.0,8.334,0.6787682067541908,Unknown,340.9040876236262,176.81402111654617
154936968398,0.281486116257389,0.834162602271859,0.2552237485362365,0.8134100749236222,0.2683549323968127,0.1762136614022594,266.6739999949932,343.0,174.0,8.334,1.91984641426424,Unknown,343.0129429031898,176.49475856515843
154936976731,0.282047990782071,0.8311460930368174,0.2580633517915168,0.8088482450293184,0.2700556712867938,0.1800028309669321,275.00699999928474,346.0,178.0,8.333,2.400096002604093,Unknown,344.02166084111104,177.20763972456487
154936985066,0.2828156564087994,0.8269435072927234,0.2510516175126607,0.8132888047045919,0.26693363696073,0.1798838440013423,283.3420000076294,342.0,178.0,8.335,1.9196160748628044,Unknown,343.5071676530996,177.01240908794117
154936993400,0.2806637620503923,0.8243457909306889,0.2516969427598261,0.803295814581812,0.2661803524051092,0.1861791972437495,291.6759999990463,341.0,184.0,8.334,2.919492458153478,Unknown,342.95897706478826,178.6395927332727
154937001733,0.2809919441695762,0.8291086576077702,0.2527105044474644,0.8205726409667689,0.2668512243085202,0.1751593507127304,300.00900000333786,342.0,173.0,8.333,5.301985364934044,Unknown,342.6792405242345,178.22662928991312
154937010067,0.2798754362933404,0.8270973691132848,0.2526443717753993,0.8278983859775813,0.2662599040343698,0.1725021224545669,308.3429999947548,341.0,171.0,8.334,1.0732267721635156,Unknown,341.4905335998899,176.36051178809547
154937018402,0.2841010912329749,0.8287326204967715,0.2483126311175591,0.8121165750228566,0.266206861175267,0.1795754022401859,316.67800000309944,341.0,178.0,8.335,3.359328131009908,Unknown,341.24689772801463,176.3731888834208
154937026734,0.2790134835032235,0.8442094145705006,0.2451278568369097,0.8101025981815783,0.2620706701700666,0.1728439936239605,325.00999999046326,335.0,171.0,8.332,4.426089520535338,Unknown,339.6585427922525,173.26396107510485
154937035068,0.2888344384927665,0.8396425210092924,0.2504785014464792,0.810339761926053,0.2696564699696229,0.1750088585323273,333.3439999818802,345.0,173.0,8.334,4.894667164717248,Unknown,340.5108020379915,173.2534214402937
154937043402,0.276170082429869,0.8339855764768761,0.2518265243125173,0.8074462537634562,0.2639983033711931,0.1792840848798338,341.67800000309944,338.0,177.0,8.334,3.869574143398695,Unknown,339.75722271588563,174.72625335647663
154937051736,0.281450619317789,0.8338770114584426,0.2595391838951448,0.8093459574526998,0.2704949016064669,0.1783885155444288,350.0119999945164,346.0,177.0,8.334,3.83969282852848,Unknown,341.1269689983913,174.60868013899176
154937060069,0.28145203716987,0.831863476537185,0.2555018500944154,0.8059904219083981,0.2684769436321427,0.1810730507772084,358.3449999988079,344.0,179.0,8.333,1.357699327152064,Unknown,343.26572600686666,176.58931804489114
154937068402,0.2834546519591745,0.8291123771012783,0.2593349625579024,0.8037009079341756,0.2713948072585385,0.183593357482273,366.6780000030994,347.0,182.0,8.333,2.036548990728096,Unknown,343.87777252336616,178.82600091060695
154937076737,0.2836350736364854,0.8351772138128564,0.2534707769883417,0.8122412332953795,0.2685529253124135,0.1762907764458821,375.01299998164177,344.0,175.0,8.335,3.65484013219916,Unknown,345.2376459748448,178.25155198716368
154937085071,0.2845978458370782,0.8294576639441658,0.2519074937938589,0.8129933075173768,0.2682526698154686,0.1787745142692287,383.347000002861,343.0,177.0,8.334,1.0732267683256644,Unknown,344.4781245119487,178.1892407395933
154937093404,0.2813995766428719,0.8241977108970658,0.253199460865122,0.8049267572450964,0.2672995187539969,0.1854377659289188,391.68000000715256,342.0,184.0,8.333,3.3942483178801592,Unknown,343.9201483552188,179.51395937276277
154937101738,0.281397551139899,0.833190451879523,0.2502864331270741,0.821029586268235,0.2658419921334866,0.172889980926121,400.0139999985695,340.0,171.0,8.334,6.312909263984612,Unknown,342.1896700334737,176.75272974323292
154937110072,0.2879409384938468,0.8259493713793546,0.2552589416503906,0.8164374480258408,0.2715999400721187,0.1788065902974022,408.3479999899864,348.0,177.0,8.334,4.799616035660599,Unknown,343.2962093072672,177.18881144571287
154937118405,0.2837643007261563,0.8305650418628543,0.2537097863391437,0.8114247492303563,0.26873704353265,0.1790051044533946,416.680999994278,344.0,177.0,8.333,1.9200768020832744,Unknown,343.5708145385514,177.15629740568605
154937126739,0.2866770246387582,0.8329580756019399,0.252705744515478,0.8039544963727553,0.2696913845771181,0.1815437140126524,425.0149999856949,345.0,180.0,8.334,1.5177718566955434,Unknown,344.3143402848546,176.38397706733673
154937135078,0.2747091884106661,0.8268847319299623,0.2517267176535277,0.8072446645806528,0.2632179530320969,0.1829353017446924,433.35400000214577,337.0,181.0,8.339,3.867253978843321,Unknown,343.35441736969693,178.82001101357656
154937143411,0.2825948259471792,0.826305706222761,0.2591074985740459,0.8037217150018198,0.2708511622606125,0.1849862893877096,441.6870000064373,347.0,183.0,8.333,4.895254540709723,Unknown,343.2385523188458,180.34242031687646
154937151744,0.2836826223187742,0.8359341859817504,0.2586847254660277,0.8051136894138781,0.2711836738924009,0.1794760623021857,450.0199999809265,347.0,178.0,8.333,2.4000960111878484,Unknown,344.0631130702031,180.49149670901897
154937160078,0.2752375914987209,0.8384336487925025,0.2583015509411297,0.8052944715290374,0.2667695712199253,0.17813593983923,458.35400000214577,341.0,176.0,8.334,3.035543702536005,Unknown,343.0850397191786,179.41121577035744
154937168412,0.279549532865001,0.8361579816455971,0.2598155131382225,0.8062117870121307,0.2696825230016118,0.1788151156711361,466.6879999935627,345.0,177.0,8.334,1.978932387743695,Unknown,344.9353900054191,178.39404790189909
154937176745,0.2828023893643269,0.8328225534622401,0.2583969014935789,0.8160340855268918,0.2705996454289529,0.175571680505434,475.02099999785423,346.0,174.0,8.333,1.5179539942588702,Unknown,344.74288740968626,176.19935108052402
154937185079,0.2849168625553097,0.8324938754467995,0.25598467936558,0.815872563759304,0.2704507709604448,0.1758167803969482,483.3549999892712,346.0,174.0,8.334,0.0,Unknown,344.5833281478608,175.2086028336939
154937193413,0.2808597294630202,0.8288067894069225,0.2584804028536366,0.8134132788437727,0.2696700661583284,0.1788899658746524,491.6889999806881,345.0,177.0,8.334,1.5177718566955434,Unknown,345.5034765030797,175.48957049076085
154937201748,0.2767108410860585,0.8346391393609123,0.2520784968823458,0.8151541859388896,0.2643946689842021,0.1751033373500991,500.0239999890328,338.0,173.0,8.335,3.869109893330273,Unknown,343.64287184817186,174.50716765309963
154937210081,0.284316402198994,0.8252448772129258,0.2520242640402464,0.8081537308900252,0.2681703331196202,0.1833006959485245,508.3569999933243,343.0,181.0,8.333,4.528492080738298,Unknown,342.9127660551791,176.3220951136468
154937218414,0.2835446855663198,0.8204919169096433,0.2465532285977253,0.8172050262752331,0.2650489570820225,0.1811515284075618,516.6899999976158,339.0,179.0,8.333,2.146711125739305,Unknown,341.18314632119467,177.56386153239197
154937226747,0.2767594531574081,0.8336466606476213,0.2563918054631326,0.8059842350281075,0.2665756293102703,0.1801845521621356,525.0230000019073,341.0,178.0,8.333,1.0733555628696527,Unknown,340.2787734314247,177.82749783498463
154937235081,0.2860084567449789,0.8310932099409997,0.2489385115361846,0.8181121775978489,0.2674734841405817,0.1753973062305757,533.3569999933243,342.0,174.0,8.334,1.978932387743695,Unknown,341.23668286571575,177.89848751410784
154937243414,0.2630582927602582,0.8253722974855784,0.2436877495419662,0.8137493590195609,0.2533730211511122,0.1804391717474303,541.6899999976158,324.0,179.0,8.333,8.9674987076195,Unknown,336.3250016997936,177.47020839666024
154937251747,0.2102832557880773,0.8393335084347756,0.2038949713242792,0.8262421065664399,0.2070891135561782,0.1672121924993922,550.0230000019073,265.0,166.0,8.333,29.00047034050581,Unknown,316.92983947266015,174.11816379786154
154937260082,0.1991327353283367,0.8322769295432747,0.1893232750681649,0.8329819761097293,0.1942280051982507,0.1673705471734979,558.3579999804497,249.0,166.0,8.335,7.678464326906055,Unknown,293.3803887108587,171.08130906279035
154937268415,0.1979053311643347,0.8345690582109533,0.1768191109716364,0.8355017672414364,0.1873622210679855,0.1649645872738051,566.6909999847412,240.0,163.0,8.333,4.553861982776611,Unknown,268.13385746124425,168.2537067064375
154937276748,0.205165366788881,0.8378668495392089,0.1826890692246698,0.8297552970781478,0.1939272180067754,0.1661889266913216,575.0239999890327,248.0,165.0,8.333,3.9583397321437577,Unknown,250.17149954951788,164.96769500270955
154937285082,0.2025832555990303,0.8425209670645147,0.1818331676246845,0.8336144741394426,0.1922082116118574,0.1619322793980213,583.3579999804497,246.0,160.0,8.334,2.5846723362997883,Unknown,245.73363565651647,163.4273160083185
154937293415,0.2056218392026108,0.8339217558605446,0.179068128197594,0.8329814973630402,0.1923449837001024,0.1665483733882076,591.6909999847412,246.0,165.0,8.333,2.400096002604093,Unknown,245.09006650708,163.24919647502512
154937301748,0.2072077573928157,0.843676864118816,0.1830134535257795,0.8325885568112474,0.1951106054592976,0.1618672895349682,600.0239999890327,250.0,160.0,8.333,3.073622577287992,Unknown,247.51818433803135,162.45266799944955
154937310083,0.2052360568426351,0.8395045314828099,0.176901802130505,0.8362623115971649,0.19106892948657,0.1621165784600126,608.3589999973774,245.0,160.0,8.335,2.3995200935785057,Unknown,246.76374642816464,161.23448864007352
154937318416,0.2054011100161392,0.8359235799012521,0.1833151521935927,0.8297905033731351,0.1943581311048659,0.1671429583628064,616.6920000016689,249.0,165.0,8.333,3.073622577287992,Unknown,247.51871815328,162.48261748460143
154937326749,0.2056186996730028,0.8335706135773822,0.1861608319577917,0.833113484142574,0.1958897658153972,0.1666579511400219,625.0250000059605,251.0,165.0,8.333,0.9600384010416372,Unknown,248.7715012569568,162.59573723580195
154937335083,0.2070766060753206,0.8361798566866248,0.1910003155733631,0.8340807734146816,0.1990384608243418,0.1648696849493468,633.3589999973774,255.0,163.0,8.334,2.146453544327031,Unknown,250.15275028340272,163.30508853168473
154937343416,0.2045568297394609,0.834953086708994,0.192190323888728,0.8354292187046949,0.1983735768140944,0.1648088472931555,641.6920000016689,254.0,163.0,8.333,0.4800192005208186,Unknown,252.34611146689636,163.96170510567916
154937351750,0.2071805143778303,0.8277902628791686,0.186713490443947,0.8316273807660938,0.1969470024108886,0.1702911781773688,650.0259999930859,252.0,169.0,8.334,3.0355437133910868,Unknown,253.01989590934923,165.04332168222209
154937360083,0.2050352029040851,0.8247034515341577,0.194289757720137,0.8318723517642685,0.199662480312111,0.1717120983507868,658.3589999973774,256.0,170.0,8.333,1.9791698660718788,Unknown,254.24593461888563,166.37745335505775
154937368416,0.2070339692377411,0.8269294763320643,0.1963230841982681,0.8283112129303082,0.2016785267180046,0.1723796553688137,666.6920000016689,258.0,171.0,8.333,1.0733555628696527,Unknown,255.06963678248212,168.37798717030637
154937376749,0.2070486288155074,0.8325266143550043,0.1908202230402853,0.8358706968054345,0.1989344259278963,0.1658013444197806,675.0250000059605,255.0,164.0,8.333,3.655717317624745,Unknown,255.314769578735,168.44721191766777
154937385082,0.2090938551236043,0.8334727651194521,0.1963427822146795,0.8386909198979218,0.2027183186691419,0.163918157491313,683.3579999804497,259.0,162.0,8.333,2.14671113341685,Unknown,257.0249226972506,166.60687570086154
154937393420,0.2044868992493216,0.835767140213903,0.1899717651637254,0.8375219677896739,0.1972293322065235,0.1633554459982115,691.6959999799728,252.0,162.0,8.338,3.3581194532983063,Unknown,255.94047355844853,164.5993888794535
154937401754,0.2053197101154158,0.8317347673311385,0.192308106886602,0.8401659016205462,0.1988139085010088,0.1640496655241576,700.0300000011921,254.0,162.0,8.334,0.9599232036994416,Unknown,254.95528591476838,162.46790964964978
154937410086,0.2056739959041629,0.8287308528166886,0.1939369151022582,0.8412058499094004,0.1998054555032105,0.1650316486369555,708.3619999885559,256.0,163.0,8.332,1.0734843883298015,Unknown,255.20111601228587,162.26256867209537
154937418420,0.2023733628534637,0.8174912063153438,0.1940680411009662,0.8430841020643028,0.1982207019772149,0.1697123458101767,716.6959999799728,254.0,168.0,8.334,2.5846723362997883,Unknown,254.0452479004802,163.8319908076373
154937426754,0.2104493723506421,0.8274087017679105,0.1909797313994011,0.8332287147879872,0.2007145518750216,0.1696812917220511,725.0300000011921,257.0,168.0,8.334,1.4398848055491624,Unknown,255.28150147231554,165.36178241097707
154937435088,0.2062971672125622,0.8343046059051966,0.1909083830571807,0.8334599862655184,0.1986027751348714,0.1661177039146424,733.363999992609,254.0,164.0,8.334,2.3998080178303,Unknown,255.23764597484478,165.77995118749394
154937443421,0.205885078632726,0.8315745344969445,0.1991380522736406,0.8110701084136962,0.2025115654531833,0.1786776785446796,741.6969999969006,259.0,177.0,8.333,6.685893805357463,Unknown,256.053536544521,169.33680294859843
154937451755,0.2022767716804437,0.8253625752451217,0.1988864594856194,0.8153998934704323,0.2005816155830315,0.179618765642223,750.0309999883175,257.0,178.0,8.334,1.0732267721635156,Unknown,256.7724643660859,171.9473047844801
154937460088,0.2038139258865761,0.8278057300798952,0.1940662434670777,0.8243339327434652,0.1989400846768269,0.1739301685883197,758.363999992609,255.0,172.0,8.333,3.0359079885177405,Unknown,256.2667936373639,172.90232269186436
154937468421,0.2052901884095858,0.8253510116712451,0.1988727620217652,0.8228961459559215,0.2020814752156755,0.1758764211864166,766.6969999969006,259.0,174.0,8.333,2.146711125739305,Unknown,257.4798894437106,175.17629783640348
154937476755,0.2060115206558092,0.8279079609113644,0.2056987829967937,0.8171373020320516,0.2058551518263014,0.177477368528292,775.0309999883175,263.0,176.0,8.334,2.146453544327031,Unknown,258.5947741266729,174.967161187461
154937485088,0.2053736391320692,0.8351278660772048,0.2011142089303615,0.8232746136270344,0.2032439240312153,0.1707987601478804,783.363999992609,260.0,169.0,8.333,3.655717317624745,Unknown,259.3530644730558,172.73240454000327
154937493421,0.205805451047104,0.8278718707763356,0.1985118933483562,0.8243036612220431,0.2021586721977301,0.1739122340008106,791.6969999969006,259.0,172.0,8.333,1.5179539942588702,Unknown,260.2441696871238,172.6857642365136
154937501755,0.206733536509286,0.8292493354810456,0.1978913551938217,0.8252355968924899,0.2023124458515538,0.1727575338132322,800.0309999883175,259.0,171.0,8.334,0.4799616035660599,Unknown,260.1827170273143,171.93255744316005
154937510088,0.2085168399641999,0.8305377533015724,0.1984085673779513,0.8245845750485731,0.2034627036710756,0.1724388358249272,808.363999992609,260.0,171.0,8.333,0.4800192005208186,Unknown,259.49652349692025,170.77898807836488
154937518421,0.2066500098304411,0.8303303455051622,0.1961725640085946,0.824773017110759,0.2014112869195178,0.1724483186920394,816.6969999969006,258.0,171.0,8.333,0.9600384010416372,Unknown,258.9940101029696,171.23395482482488
154937526757,0.2028869038134549,0.8308020583006555,0.194974276449828,0.8255889487757562,0.1989305901316414,0.1718044964617942,825.0329999923706,255.0,170.0,8.336,1.51740770723936,Unknown,257.94004426456814,170.73743132790457
154937535092,0.2067267257555396,0.8152394765028963,0.2025926488690671,0.8231143439661719,0.2046596873123033,0.1808230897654659,833.3680000007153,262.0,179.0,8.335,5.471747685459592,Unknown,258.7484480128363,172.84397060169806
154937543425,0.2045182692266143,0.8246993637739656,0.1985254135807003,0.814648739915145,0.2015218414036573,0.1803259481554447,841.7010000050068,258.0,179.0,8.333,1.9200768020832744,Unknown,258.28562191621586,174.90628184926842
154937551759,0.2005923634081815,0.8318928273918972,0.197637635627679,0.8176938634715308,0.1991149995179302,0.175206654568286,850.0349999964237,255.0,173.0,8.334,3.2196803164905465,Unknown,257.49802042129795,175.3189945440036
154937560092,0.2058205410442521,0.8306696296011009,0.1976873110880894,0.815989819871479,0.2017539260661707,0.17667027526371,858.3680000007153,258.0,175.0,8.333,1.7307338406850417,Unknown,258.16608297410454,176.41025266122838
154937568425,0.2062467068697498,0.8311598662107977,0.1985348068507371,0.820624456089203,0.2023907568602434,0.1741078388499996,866.7010000050068,259.0,172.0,8.333,1.5179539942588702,Unknown,257.52187548805125,174.65431782698403
154937576758,0.1994156474560763,0.8284805419515963,0.1978444647999991,0.8176156436278562,0.1986300561280377,0.1769519072102737,875.033999979496,254.0,175.0,8.333,2.7989688768492864,Unknown,256.5044396122087,173.76235402515513
154937585092,0.210981092199815,0.8224361440409784,0.1958568387326941,0.8184351843063563,0.2034189654662545,0.1795643358263326,883.3680000007153,260.0,178.0,8.334,3.2196803049769938,Unknown,257.7457199719454,175.04701283224202
154937593425,0.208147818641325,0.8285172581399878,0.1989994065951457,0.8131865738731227,0.2035736126182353,0.1791480839934447,891.7010000050068,261.0,177.0,8.333,0.6788496635760319,Unknown,258.5472274791822,175.59300919491108
154937601758,0.1991072139908782,0.8341824150194564,0.1906002787362157,0.823905196669991,0.1948537463635469,0.1709561941552763,900.033999979496,249.0,169.0,8.333,6.922935387499503,Unknown,255.96459443306637,174.6784387016018
154937610091,0.1996011582096066,0.8461568824486546,0.1867138195881801,0.8283372125581963,0.1931574888988933,0.1627529524965745,908.3669999837877,247.0,161.0,8.333,3.9583397321437577,Unknown,254.01113846505956,170.98022587077864
154937618425,0.2042462694961412,0.8280935673200838,0.1873726397489024,0.8310211401509474,0.1958094546225218,0.1704426462644844,916.7010000050068,251.0,169.0,8.334,4.292907073302658,Unknown,251.8194376919595,168.81900839807912
154937626759,0.204421956560253,0.8244278775745452,0.180639437447607,0.8363682250954738,0.19253069700393,0.1696019486649905,925.0349999964236,246.0,168.0,8.334,2.447333582358624,Unknown,248.23165607781442,166.76224950378696
154937635092,0.2022107909211015,0.8277859541589662,0.1824083851502005,0.8295901662970571,0.192309588035651,0.1713119397719884,933.3680000007153,246.0,170.0,8.333,0.9600384010416372,Unknown,247.4684434648984,167.13435129843114
154937643425,0.2033813544079265,0.8310843715405845,0.1952099690395119,0.8261750083766212,0.1992956617237192,0.1713703100413972,941.7010000050068,255.0,170.0,8.333,4.320172804687367,Unknown,249.53289217298294,169.27224971914566
154937651759,0.1958490658650356,0.8281168049478421,0.1885941193167087,0.8350489465268306,0.1922215925908721,0.1684171242626636,950.0349999964236,246.0,167.0,8.334,4.55331557008663,Unknown,248.30920897558505,168.74438433406405
154937660094,0.2054984607527741,0.8261283489877626,0.1947028337326725,0.8227960878978876,0.2001006472427233,0.1755377815571749,958.3700000047684,256.0,174.0,8.335,5.857975094667313,Unknown,250.84776627308617,170.2805383631865
154937668428,0.2057717770601795,0.8300895359205162,0.1953122316208561,0.8186373995425226,0.2005420043405177,0.1756365322684806,966.7039999961852,257.0,174.0,8.334,0.4799616035660599,Unknown,253.55963656712342,171.33589660459745
154937676761,0.2058885726253543,0.8303018416638231,0.1938802516565913,0.816568735098675,0.1998844121409728,0.1765647116187509,975.0370000004768,256.0,175.0,8.333,0.6788496635760319,Unknown,253.917030526816,172.62488489832106
154937685094,0.2013295452151678,0.8269199750516179,0.1893752292194197,0.8229856715867938,0.1953523872172937,0.1750471766807941,983.3700000047684,250.0,173.0,8.333,3.0359079885177405,Unknown,254.67148569544239,173.9940101029696
154937693428,0.2017079598080795,0.8227481395756352,0.1865983659187249,0.829132300328881,0.1941531628634022,0.1740597800477419,991.7039999961852,249.0,172.0,8.334,0.6787682091814609,Unknown,252.85650146976715,173.4651816087589
154937701761,0.2072350763641627,0.8292913178830178,0.1963493904181286,0.8210984521381368,0.2017922333911456,0.1748051149894227,1000.0370000004768,258.0,173.0,8.333,4.3467587344168255,Unknown,253.24769955064747,173.21133087458477
154937710095,0.2053901976188727,0.8307770898194825,0.1950543091360446,0.820379742877707,0.2002222533774586,0.1744215836514052,1008.3709999918938,256.0,173.0,8.334,0.95992320713212,Unknown,253.38114450507769,172.75310227198528
154937718428,0.2071702855878171,0.8278491118952666,0.1925501544918634,0.8204143231193315,0.1998602200398402,0.1758682824927009,1016.7039999961852,256.0,174.0,8.333,0.4800192005208186,Unknown,254.85611168225512,173.0286138472705
154937726761,0.2028235562079775,0.8343863979357057,0.1937102360008037,0.8223672045177397,0.1982668961043906,0.1716231987732773,1025.0370000004768,254.0,170.0,8.333,2.146711125739305,Unknown,255.942772305459,172.46887275877882
154937735094,0.2090462811225283,0.8296666184606486,0.1910441930315136,0.8331682085718115,0.2000452370770209,0.1685825864837699,1033.3700000047684,256.0,167.0,8.333,1.7307338406850417,Unknown,255.48684244986998,170.90174937024733
154937743428,0.2071376243523791,0.823830659493156,0.1881991715557807,0.8261937899775035,0.1976683979540799,0.1749877752646702,1041.7039999961853,253.0,173.0,8.334,3.2196803164905465,Unknown,254.7184985276844,170.95378899039073
154937751761,0.2039431023386727,0.8296753463810586,0.1900061733954775,0.8235938271886969,0.1969746378670751,0.1733654132151222,1050.0370000004768,252.0,172.0,8.333,0.6788496635760319,Unknown,253.7120793367736,170.55418048534165
154937760095,0.2050180367663898,0.8308092395009928,0.1872181191908574,0.8345201155686541,0.1961180779786236,0.1673353224651765,1058.3709999918938,251.0,166.0,8.334,2.919492458153478,Unknown,252.9201483552189,169.50171157131786
